"site_short","site_sum","netNr","decade","effort","year","distance_m","maize_1000m","woodS_1000m","grassS_1000m","settlement_1000m","maize_750m","woodS_750m","grassS_750m","settlement_750m","maize_500m","woodS_500m","grassS_500m","settlement_500m","maize_250m","woodS_250m","grassS_250m","settlement_250m","maize_100m","woodS_100m","grassS_100m","settlement_100m","prop_weed","Hoehe_cm","lon","lat","julian_day"
"HE-LL-18","HE-LL","13",25,412.533333333333,2018,49.1,0.59,9.97,6.48,31,1.05,6.6,8.61,23.49,2.35,5.9,6.11,11.78,9.41,9.18,0,0,57.12,0.7,0,0,0,NA,8.665893122,50.5198265,25
"HE-LL-18","HE-LL","13",26,391.733333333333,2018,49.1,0.59,9.97,6.48,31,1.05,6.6,8.61,23.49,2.35,5.9,6.11,11.78,9.41,9.18,0,0,57.12,0.7,0,0,0,NA,8.665893122,50.5198265,26
"HE-LL-18","HE-LL","14",25,437.92,2018,58.7,0.59,10.18,6.54,30.55,1.05,6.82,8.8,22.84,2.35,5.97,6.63,10.73,9.41,8.89,0,0,58.44,0.31,0,0,0,NA,8.665924744,50.51972707,25
"HE-LL-18","HE-LL","14",26,415.84,2018,58.7,0.59,10.18,6.54,30.55,1.05,6.82,8.8,22.84,2.35,5.97,6.63,10.73,9.41,8.89,0,0,58.44,0.31,0,0,0,NA,8.665924744,50.51972707,26
"HE-LL-18","HE-LL","15",25,288.773333333333,2018,59.1,0.59,10.35,6.58,30.15,1.05,7.05,8.95,22.25,2.35,6.04,7.09,9.81,9.41,8.72,0,0,58.73,0.08,0,0,0,NA,8.665954005,50.51964157,25
"HE-LL-18","HE-LL","15",26,274.213333333333,2018,59.1,0.59,10.35,6.58,30.15,1.05,7.05,8.95,22.25,2.35,6.04,7.09,9.81,9.41,8.72,0,0,58.73,0.08,0,0,0,NA,8.665954005,50.51964157,26
"HE-LL-18","HE-LL","16",25,277.666666666667,2018,59.7,0.59,10.48,6.61,29.84,1.05,7.22,9.06,21.8,2.35,6.09,7.41,9.16,9.41,8.64,0,0,58.69,0,0,0,0,NA,8.665978578,50.51957913,25
"HE-LL-18","HE-LL","16",26,263.666666666667,2018,59.7,0.59,10.48,6.61,29.84,1.05,7.22,9.06,21.8,2.35,6.09,7.41,9.16,9.41,8.64,0,0,58.69,0,0,0,0,NA,8.665978578,50.51957913,26
"HE-LL-18","HE-LL","17",25,244.346666666667,2018,57.5,0.59,10.57,6.62,29.51,1.05,7.38,9.16,21.36,2.35,6.15,7.7,8.58,9.41,8.63,0,0,58.38,0,0,0,0,NA,8.666000124,50.51951813,25
"HE-LL-18","HE-LL","17",26,232.026666666667,2018,57.5,0.59,10.57,6.62,29.51,1.05,7.38,9.16,21.36,2.35,6.15,7.7,8.58,9.41,8.63,0,0,58.38,0,0,0,0,NA,8.666000124,50.51951813,26
"HE-LL-18","HE-LL","18",25,277.666666666667,2018,53.8,0.59,10.62,6.62,29.31,1.05,7.48,9.22,21.13,2.35,6.19,7.85,8.29,9.41,8.59,0,0,58.08,0,0,0,0,NA,8.666013926,50.51948596,25
"HE-LL-18","HE-LL","18",26,263.666666666667,2018,53.8,0.59,10.62,6.62,29.31,1.05,7.48,9.22,21.13,2.35,6.19,7.85,8.29,9.41,8.59,0,0,58.08,0,0,0,0,NA,8.666013926,50.51948596,26
"HE-LL-18","HE-LL","2",25,396.666666666667,2018,12.6,0.59,9.1,6.4,31.17,1.05,5.95,8.15,24.68,2.35,5.7,5.39,15.07,9.41,13.36,0,0.12,39.54,10.55,0,0,0,NA,8.665197403,50.51998894,25
"HE-LL-18","HE-LL","2",26,376.666666666667,2018,12.6,0.59,9.1,6.4,31.17,1.05,5.95,8.15,24.68,2.35,5.7,5.39,15.07,9.41,13.36,0,0.12,39.54,10.55,0,0,0,NA,8.665197403,50.51998894,26
"HE-LL-18","HE-LL","3",25,277.666666666667,2018,12.7,0.59,9.24,6.44,30.88,1.05,6.07,8.31,24.17,2.35,5.74,5.75,14.28,9.41,12.97,0,0.1,42.53,9.76,0,0,0,NA,8.665218282,50.51991592,25
"HE-LL-18","HE-LL","3",26,263.666666666667,2018,12.7,0.59,9.24,6.44,30.88,1.05,6.07,8.31,24.17,2.35,5.74,5.75,14.28,9.41,12.97,0,0.1,42.53,9.76,0,0,0,NA,8.665218282,50.51991592,26
"HE-LL-18","HE-LL","4",25,656.88,2018,12.8,0.59,9.46,6.5,30.45,1.05,6.31,8.54,23.41,2.35,5.8,6.32,13.12,9.41,12.52,0,0.07,46.89,8.82,0,0,0,NA,8.665249233,50.51980494,25
"HE-LL-18","HE-LL","4",26,623.76,2018,12.8,0.59,9.46,6.5,30.45,1.05,6.31,8.54,23.41,2.35,5.8,6.32,13.12,9.41,12.52,0,0.07,46.89,8.82,0,0,0,NA,8.665249233,50.51980494,26
"HE-LL-18","HE-LL","5",25,476,2018,12.9,0.59,9.73,6.57,29.9,1.05,6.66,8.82,22.57,2.35,5.88,7.07,11.69,9.41,11.89,0,0.03,49.71,7.71,0,0,0,NA,8.665286393,50.51966898,25
"HE-LL-18","HE-LL","5",26,452,2018,12.9,0.59,9.73,6.57,29.9,1.05,6.66,8.82,22.57,2.35,5.88,7.07,11.69,9.41,11.89,0,0.03,49.71,7.71,0,0,0,NA,8.665286393,50.51966898,26
"HE-LL-18","HE-LL","6",25,380.8,2018,13,0.59,9.92,6.62,29.47,1.05,6.93,9.01,21.96,2.35,5.93,7.63,10.69,9.41,11.22,0,0.01,50.02,7.18,0,0,0,NA,8.665313478,50.51957145,25
"HE-LL-18","HE-LL","6",26,361.6,2018,13,0.59,9.92,6.62,29.47,1.05,6.93,9.01,21.96,2.35,5.93,7.63,10.69,9.41,11.22,0,0.01,50.02,7.18,0,0,0,NA,8.665313478,50.51957145,26
"HE-LL-18","HE-LL","7",25,476,2018,12.9,0.59,10.09,6.62,28.95,1.05,7.21,9.21,21.27,2.35,5.99,8.24,9.7,9.41,10.52,0,0,49.41,7.22,0,0,0,NA,8.66533756,50.519472,25
"HE-LL-18","HE-LL","7",26,452,2018,12.9,0.59,10.09,6.62,28.95,1.05,7.21,9.21,21.27,2.35,5.99,8.24,9.7,9.41,10.52,0,0,49.41,7.22,0,0,0,NA,8.66533756,50.519472,26
"HE-LL-18","HE-LL","8",25,396.666666666667,2018,12.6,0.59,10.21,6.62,28.38,1.05,7.49,9.4,20.59,2.35,6.04,8.84,8.72,9.41,9.87,0,0,47.95,7.56,0,0,0,NA,8.665358608,50.51937494,25
"HE-LL-18","HE-LL","8",26,376.666666666667,2018,12.6,0.59,10.21,6.62,28.38,1.05,7.49,9.4,20.59,2.35,6.04,8.84,8.72,9.41,9.87,0,0,47.95,7.56,0,0,0,NA,8.665358608,50.51937494,26
"HE-LL-18","HE-LL","9",25,228.48,2018,6.4,0.59,9.18,6.27,32.49,1.05,5.98,7.8,26.06,2.35,5.71,4.39,15.87,9.41,10.91,0,0,40.35,2.75,0,0,0,NA,8.665761516,50.52020115,25
"HE-LL-18","HE-LL","9",26,216.96,2018,6.4,0.59,9.18,6.27,32.49,1.05,5.98,7.8,26.06,2.35,5.71,4.39,15.87,9.41,10.91,0,0,40.35,2.75,0,0,0,NA,8.665761516,50.52020115,26
"HE-UG-18","HE-UG","1",25,312.375,2018,10.4,0.76,23.48,3.98,64.4,1.36,20.51,4.02,67.08,3.06,20.19,3.47,65.83,12.22,17.27,6.23,58.03,42.08,17.76,0.33,33.36,0,240,8.677148619,50.56869256,25
"HE-UG-18","HE-UG","1",26,104.416666666667,2018,10.4,0.76,23.48,3.98,64.4,1.36,20.51,4.02,67.08,3.06,20.19,3.47,65.83,12.22,17.27,6.23,58.03,42.08,17.76,0.33,33.36,0,240,8.677148619,50.56869256,26
"HE-UG-18","HE-UG","10",25,374.85,2018,10.2,0.76,21.71,3.98,65.48,1.36,18.59,3.97,69.41,3.06,18.33,4.19,67.49,12.22,14.78,6.32,59.56,47.09,9.71,0,32.33,0,260,8.676281813,50.56904498,25
"HE-UG-18","HE-UG","10",26,125.3,2018,10.2,0.76,21.71,3.98,65.48,1.36,18.59,3.97,69.41,3.06,18.33,4.19,67.49,12.22,14.78,6.32,59.56,47.09,9.71,0,32.33,0,260,8.676281813,50.56904498,26
"HE-UG-18","HE-UG","11",25,257.04,2018,8.6,0.76,21.39,3.98,65.65,1.36,18.25,3.89,69.81,3.06,18.21,4.25,67.53,12.22,14.48,6.39,59.75,48.58,9.23,0,31.04,0,195,8.676239133,50.569104,25
"HE-UG-18","HE-UG","11",26,85.92,2018,8.6,0.76,21.39,3.98,65.65,1.36,18.25,3.89,69.81,3.06,18.21,4.25,67.53,12.22,14.48,6.39,59.75,48.58,9.23,0,31.04,0,195,8.676239133,50.569104,26
"HE-UG-18","HE-UG","2",25,446.25,2018,11.1,0.76,23.68,3.98,64.19,1.36,20.67,4.12,66.91,3.06,20.09,3.46,65.96,12.22,17.45,6.2,57.85,39.88,17.53,0,35.36,0,225,8.677042383,50.56866197,25
"HE-UG-18","HE-UG","2",26,149.166666666667,2018,11.1,0.76,23.68,3.98,64.19,1.36,20.67,4.12,66.91,3.06,20.09,3.46,65.96,12.22,17.45,6.2,57.85,39.88,17.53,0,35.36,0,225,8.677042383,50.56866197,26
"HE-UG-18","HE-UG","3",25,410.55,2018,12.4,0.76,23.87,3.98,63.99,1.36,20.82,4.25,66.77,3.06,19.95,3.46,66.1,12.22,17.62,6.18,57.67,37.23,17.29,0,37.49,0,260,8.676923301,50.56863328,25
"HE-UG-18","HE-UG","3",26,137.233333333333,2018,12.4,0.76,23.87,3.98,63.99,1.36,20.82,4.25,66.77,3.06,19.95,3.46,66.1,12.22,17.62,6.18,57.67,37.23,17.29,0,37.49,0,260,8.676923301,50.56863328,26
"HE-UG-18","HE-UG","4",25,410.55,2018,10.3,0.76,23.9,3.98,63.92,1.36,20.8,4.36,66.78,3.06,19.73,3.53,66.25,12.22,17.43,6.17,57.83,35.84,16.64,0,38.83,0,235,8.676785898,50.56863434,25
"HE-UG-18","HE-UG","4",26,137.233333333333,2018,10.3,0.76,23.9,3.98,63.92,1.36,20.8,4.36,66.78,3.06,19.73,3.53,66.25,12.22,17.43,6.17,57.83,35.84,16.64,0,38.83,0,235,8.676785898,50.56863434,26
"HE-UG-18","HE-UG","5",25,428.4,2018,12.8,0.76,23.66,3.98,64.1,1.36,20.53,4.37,67.09,3.06,19.48,3.66,66.44,12.22,16.82,6.18,58.35,36.93,14.93,0,39.02,0,225,8.676678371,50.56868212,25
"HE-UG-18","HE-UG","5",26,143.2,2018,12.8,0.76,23.66,3.98,64.1,1.36,20.53,4.37,67.09,3.06,19.48,3.66,66.44,12.22,16.82,6.18,58.35,36.93,14.93,0,39.02,0,225,8.676678371,50.56868212,26
"HE-UG-18","HE-UG","6",25,410.55,2018,15,0.76,23.36,3.98,64.34,1.36,20.22,4.34,67.45,3.06,19.24,3.8,66.65,12.22,16.25,6.2,58.83,38.43,12.72,0,39.17,5,265,8.676584364,50.56874004,25
"HE-UG-18","HE-UG","6",26,137.233333333333,2018,15,0.76,23.36,3.98,64.34,1.36,20.22,4.34,67.45,3.06,19.24,3.8,66.65,12.22,16.25,6.2,58.83,38.43,12.72,0,39.17,5,265,8.676584364,50.56874004,26
"HE-UG-18","HE-UG","7",25,428.4,2018,17,0.76,23.04,3.98,64.59,1.36,19.9,4.29,67.83,3.06,19,3.91,66.88,12.22,15.96,6.22,59.02,39.82,11.92,0,38.08,0,270,8.676491843,50.56880132,25
"HE-UG-18","HE-UG","7",26,143.2,2018,17,0.76,23.04,3.98,64.59,1.36,19.9,4.29,67.83,3.06,19,3.91,66.88,12.22,15.96,6.22,59.02,39.82,11.92,0,38.08,0,270,8.676491843,50.56880132,26
"HE-UG-18","HE-UG","8",25,514.08,2018,14.9,0.76,22.58,3.98,64.93,1.36,19.45,4.19,68.36,3.06,18.72,4.03,67.16,12.22,15.5,6.26,59.31,42.19,11.07,0,36.18,0,270,8.676404452,50.56888522,25
"HE-UG-18","HE-UG","8",26,171.84,2018,14.9,0.76,22.58,3.98,64.93,1.36,19.45,4.19,68.36,3.06,18.72,4.03,67.16,12.22,15.5,6.26,59.31,42.19,11.07,0,36.18,0,270,8.676404452,50.56888522,26
"HE-UG-18","HE-UG","9",25,428.4,2018,12,0.76,22.13,3.98,65.24,1.36,19.02,4.08,68.89,3.06,18.5,4.12,67.38,12.22,15.11,6.29,59.44,44.71,10.28,0,34.22,0,260,8.676333671,50.56896868,25
"HE-UG-18","HE-UG","9",26,143.2,2018,12,0.76,22.13,3.98,65.24,1.36,19.02,4.08,68.89,3.06,18.5,4.12,67.38,12.22,15.11,6.29,59.44,44.71,10.28,0,34.22,0,260,8.676333671,50.56896868,26
"MV-EH-20","MV-E1","1",22,270,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,40,NA,11.99316967,54.03852573,22
"MV-EH-20","MV-E1","1",23,90,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,40,NA,11.99316967,54.03852573,23
"MV-EH-20","MV-E1","1",25,291.75,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,26.6666666666667,NA,11.99316967,54.03852573,25
"MV-EH-20","MV-E1","1",26,225,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,20,NA,11.99316967,54.03852573,26
"MV-EH-20","MV-E1","1",27,112.5,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,20,NA,11.99316967,54.03852573,27
"MV-EH-20","MV-E1","1",28,235.875,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,20,NA,11.99316967,54.03852573,28
"MV-EH-20","MV-E1","1",29,123.375,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,20,NA,11.99316967,54.03852573,29
"MV-EH-20","MV-E1","1",30,190.875,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,30,NA,11.99316967,54.03852573,30
"MV-EH-20","MV-E1","1",31,89.625,2020,12.4,29.03,8,28.31,3.92,37.43,5.15,30.53,6.9,40,2.18,29.44,3.53,31.97,3.77,20.96,0,52.38,0,5.48,0,30,NA,11.99316967,54.03852573,31
"MV-EH-20","MV-E1","2",22,360,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,30,NA,11.99319687,54.03844259,22
"MV-EH-20","MV-E1","2",23,120,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,30,NA,11.99319687,54.03844259,23
"MV-EH-20","MV-E1","2",25,389,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,23.3333333333333,NA,11.99319687,54.03844259,25
"MV-EH-20","MV-E1","2",26,300,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,20,NA,11.99319687,54.03844259,26
"MV-EH-20","MV-E1","2",27,150,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,20,NA,11.99319687,54.03844259,27
"MV-EH-20","MV-E1","2",28,314.5,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,20,NA,11.99319687,54.03844259,28
"MV-EH-20","MV-E1","2",29,164.5,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,20,NA,11.99319687,54.03844259,29
"MV-EH-20","MV-E1","2",30,254.5,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,25,NA,11.99319687,54.03844259,30
"MV-EH-20","MV-E1","2",31,119.5,2020,12.9,29.03,8.09,28,3.92,37.98,5.24,30.15,6.87,40.86,2.2,28.8,3.31,32.82,3.78,19.81,0,52.59,0,5.6,0,25,NA,11.99319687,54.03844259,31
"MV-EH-20","MV-E1","3",22,360,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,40,NA,11.99323255,54.03833355,22
"MV-EH-20","MV-E1","3",23,120,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,40,NA,11.99323255,54.03833355,23
"MV-EH-20","MV-E1","3",25,389,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,30,NA,11.99323255,54.03833355,25
"MV-EH-20","MV-E1","3",26,300,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,25,NA,11.99323255,54.03833355,26
"MV-EH-20","MV-E1","3",27,150,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,25,NA,11.99323255,54.03833355,27
"MV-EH-20","MV-E1","3",28,314.5,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,25,NA,11.99323255,54.03833355,28
"MV-EH-20","MV-E1","3",29,164.5,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,25,NA,11.99323255,54.03833355,29
"MV-EH-20","MV-E1","3",30,254.5,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,40,NA,11.99323255,54.03833355,30
"MV-EH-20","MV-E1","3",31,119.5,2020,13.6,29.03,8.19,27.58,3.92,38.69,5.34,29.65,6.82,42.01,2.24,27.94,3,33.8,3.79,18.45,0,52.85,0,5.75,0,40,NA,11.99323255,54.03833355,31
"MV-EH-20","MV-E1","4",22,360,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,50,NA,11.99326766,54.03822622,22
"MV-EH-20","MV-E1","4",23,120,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,50,NA,11.99326766,54.03822622,23
"MV-EH-20","MV-E1","4",25,389,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,40,NA,11.99326766,54.03822622,25
"MV-EH-20","MV-E1","4",26,300,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,35,NA,11.99326766,54.03822622,26
"MV-EH-20","MV-E1","4",27,150,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,35,NA,11.99326766,54.03822622,27
"MV-EH-20","MV-E1","4",28,314.5,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,35,NA,11.99326766,54.03822622,28
"MV-EH-20","MV-E1","4",29,164.5,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,35,NA,11.99326766,54.03822622,29
"MV-EH-20","MV-E1","4",30,254.5,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,40,NA,11.99326766,54.03822622,30
"MV-EH-20","MV-E1","4",31,119.5,2020,14.2,29.03,8.29,27.18,3.92,39.36,5.42,29.18,6.77,43.17,2.25,27.09,2.7,34.5,3.79,17.44,0,52.75,0.36,5.91,0,40,NA,11.99326766,54.03822622,31
"MV-EH-20","MV-E1","5",22,360,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,40,NA,11.99330355,54.03811654,22
"MV-EH-20","MV-E1","5",23,120,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,40,NA,11.99330355,54.03811654,23
"MV-EH-20","MV-E1","5",25,389,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,26.6666666666667,NA,11.99330355,54.03811654,25
"MV-EH-20","MV-E1","5",26,300,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,20,NA,11.99330355,54.03811654,26
"MV-EH-20","MV-E1","5",27,150,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,20,NA,11.99330355,54.03811654,27
"MV-EH-20","MV-E1","5",28,314.5,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,20,NA,11.99330355,54.03811654,28
"MV-EH-20","MV-E1","5",29,164.5,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,20,NA,11.99330355,54.03811654,29
"MV-EH-20","MV-E1","5",30,254.5,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,30,NA,11.99330355,54.03811654,30
"MV-EH-20","MV-E1","5",31,119.5,2020,14.9,29.03,8.4,26.76,3.92,40.02,5.53,28.69,6.7,44.4,2.23,26.23,2.41,35.26,3.78,16.41,0,52.24,1.26,5.95,0,30,NA,11.99330355,54.03811654,31
"MV-EH-20","MV-E1","6",22,270,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,40,NA,11.99332646,54.03804651,22
"MV-EH-20","MV-E1","6",23,90,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,40,NA,11.99332646,54.03804651,23
"MV-EH-20","MV-E1","6",25,291.75,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,33.3333333333333,NA,11.99332646,54.03804651,25
"MV-EH-20","MV-E1","6",26,225,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,30,NA,11.99332646,54.03804651,26
"MV-EH-20","MV-E1","6",27,112.5,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,30,NA,11.99332646,54.03804651,27
"MV-EH-20","MV-E1","6",28,235.875,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,30,NA,11.99332646,54.03804651,28
"MV-EH-20","MV-E1","6",29,123.375,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,30,NA,11.99332646,54.03804651,29
"MV-EH-20","MV-E1","6",30,190.875,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,40,NA,11.99332646,54.03804651,30
"MV-EH-20","MV-E1","6",31,89.625,2020,15.3,29.03,8.49,26.5,3.92,40.44,5.6,28.37,6.65,45.22,2.2,25.68,2.24,35.78,3.77,15.76,0,52.07,1.9,5.75,0,40,NA,11.99332646,54.03804651,31
"MV-EH-21","MV-E1","1",23,112.5,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,15,NA,11.99255363,54.04274713,23
"MV-EH-21","MV-E1","1",24,191.25,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,15,NA,11.99255363,54.04274713,24
"MV-EH-21","MV-E1","1",25,90,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,15,NA,11.99255363,54.04274713,25
"MV-EH-21","MV-E1","1",27,101.25,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,20,NA,11.99255363,54.04274713,27
"MV-EH-21","MV-E1","1",28,409.875,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,20,NA,11.99255363,54.04274713,28
"MV-EH-21","MV-E1","1",29,146.25,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,20,NA,11.99255363,54.04274713,29
"MV-EH-21","MV-E1","1",30,224.25,2021,63.8,14.59,4.35,34.73,3.84,16.17,3.9,35.14,6.51,20.91,0.58,36.31,3.73,42.99,0.18,23.94,0,89.06,0,0,0,20,NA,11.99255363,54.04274713,30
"MV-EH-21","MV-E1","2",23,150,2021,64.2,14.62,4.42,35.1,3.84,16.14,3.92,35.29,6.54,20.48,0.59,36.35,3.83,42.44,0.22,24.05,0,89.33,0,0,0,20,NA,11.99258269,54.04265835,23
